node_id,x_in,y_in,ux_in,uy_in,vm_psi
305,4.08495522,2.34913158,0.0133488271,-0.000771530555,4101.19612
306,-4.08495522,-2.34913158,0.00413226755,0.000720605662,4101.16411
307,-4.08371019,2.34939504,0.00413218699,-0.000720925804,4101.99397
308,10.7795067,-4.13158607,0.0141455093,4.69073202e-05,5946.08154
309,12.753438,-4.12554264,0.0145250857,0.000104444211,5273.06478
310,-4.95041037,4.24421835,0.00511412509,-0.000493704691,13644.6287
311,-6.8020072,4.12197447,0.00435653655,-7.14500638e-05,10049.4468
312,-8.79391575,4.13259125,0.00378287444,-3.48696121e-05,7459.48405
313,-10.7795067,4.13158607,0.0033355474,-9.78339012e-05,5946.41569
314,-12.753438,4.12554264,0.00295594637,-0.000155450951,5273.43856
315,-18.6728878,4.11656523,0.00192593597,-0.000212980842,4965.11792
316,-22.5457687,4.11533308,0.00126493152,-0.000216142274,4927.69271
317,-26.5514431,4.1070385,0.000588554132,-0.000184571938,4874.26147
318,4.95041037,-4.24421835,0.0123669636,0.000442801538,13644.6149
319,6.8020072,-4.12197447,0.0131245488,2.05461802e-05,10049.4045
320,8.79391575,-4.13259125,0.0136982007,-1.60363034e-05,7459.32812
321,18.6728878,-4.11656523,0.0155557375,0.000160323063,4977.10938
322,22.5457687,-4.11533308,0.0162213184,0.000162223994,4992.74219
323,26.5514431,-4.1070385,0.0169112869,0.000161513948,4999.17977
324,27.521204,-4.14442968,0.0170784183,0.00016341357,4999.59619
325,23.5534878,-4.07061195,0.0163947865,0.00015984691,4995.35848
326,19.6482182,-4.13180542,0.0157231763,0.000162285767,4980.66715
327,15.7162714,-4.11741304,0.0150475632,0.000148049221,5001.11157
328,11.7674189,-4.1280551,0.0143416449,7.89983824e-05,5553.13102
329,9.78977489,-4.13346624,0.0139356581,1.38600735e-05,6592.81144
330,7.79367113,-4.12844133,0.0134340823,-2.19971662e-05,8684.88835
331,5.83847952,-4.16615438,0.0127763422,0.000168994491,11721.9961
332,4.07188654,-4.19086838,0.0119806705,0.000888346229,14754.3704
333,-27.521204,4.14442968,0.000424848491,-0.000158249706,4896.60954
334,-23.5534878,4.07061195,0.00109395129,-0.000212190018,4911.15576
335,-19.6482182,4.13180542,0.00175907789,-0.000215536245,4961.16593
336,-15.7162714,4.11741304,0.00243350957,-0.000199492759,4999.81291
337,-11.7674189,4.1280551,0.00313939853,-0.00012995374,5553.52938
338,-9.78977489,4.13346624,0.00354540837,-6.47721099e-05,6593.04956
