node_id,x_in,y_in,ux_in,uy_in,vm_psi
401,28.4535389,0.297145098,0.0219626185,-0.000138615389,5004.2082
402,-28.4535389,-0.297145098,0.000237241766,6.42685973e-06,4541.00293
403,-7.24273062,-3.6014545,0.00453608623,0.00126718718,9733.26709
404,7.24304152,3.60093975,0.0176702868,-0.00138896506,9732.26917
405,15.1899576,-3.34833503,0.0196637046,-4.1165833e-05,5330.99541
406,-15.1899576,3.34833503,0.00254158699,-8.26673422e-05,5331.71025
407,-9.5205183,-2.05509233,0.00319398823,6.16289108e-05,4468.00871
408,9.54616451,-2.06000352,0.0190153178,-6.44089014e-05,4454.76176
409,9.53043938,2.0534656,0.0190122407,-0.00018354661,4461.24581
410,-9.5407362,2.05880976,0.00318970159,-6.03427179e-05,4457.85209
411,-5.87294722,-4.30272007,0.00600732677,0.00295024482,18290.2385
412,7.30789661,-3.30703068,0.0179880336,0.00103881129,8241.50273
413,-7.30789661,3.30703068,0.00421769125,-0.00116429245,8233.22842
414,11.271019,-3.3493247,0.0188916996,-0.000149780462,7377.16934
415,-11.271019,3.3493247,0.00331369485,2.61837704e-05,7380.25635
416,-11.2691221,-3.3516078,0.00331516284,-2.55862142e-05,7382.07656
417,11.270031,3.35147786,0.0188902672,-9.81214616e-05,7377.86768
418,13.2102089,-3.35436797,0.019291291,-0.000112038229,6050.59336
419,-13.2102089,3.35436797,0.00291401614,-1.15363609e-05,6052.28086
420,-13.21206,-3.36365533,0.00291471533,1.2356003e-05,6062.94697
421,13.21206,3.36365533,0.0192904081,-0.000135978014,6061.10518
422,15.1932182,3.35819507,0.0196637679,-0.000206879864,5335.10205
423,-15.1932182,-3.35819507,0.00254133577,8.36385952e-05,5335.83135
424,17.1751404,-3.34430623,0.0200170986,9.02238662e-06,5074.31025
425,-17.1751404,3.34430623,0.00218827464,-0.000133438327,5073.29453
426,17.1796036,3.35463381,0.0200177096,-0.000256599335,5077.57178
427,-17.1796036,-3.35463381,0.00218747696,0.000134050308,5076.48857
428,19.1605377,-3.34086394,0.0203622971,3.47595123e-05,5006.21299
429,-19.1605377,3.34086394,0.00184336444,-0.000160168973,5001.14961
430,-19.1656609,-3.35122871,0.00184243941,0.000160804964,5000.4085
431,19.1656609,3.35122871,0.0203630477,-0.000282254012,5005.74219
432,21.1476078,-3.34610605,0.0207050517,4.58714967e-05,4992.47598
433,-21.1476078,3.34610605,0.00150135881,-0.000172372704,4978.68779
434,-21.1511002,-3.35566425,0.00150079746,0.000172999848,4977.8877
435,21.1511002,3.35566425,0.0207054522,-0.00029325168,4991.94473
436,23.1104317,-3.41326761,0.021043079,5.29394056e-05,4992.20967
437,-23.1104317,3.41326761,0.00116512342,-0.000178820963,4962.62832
438,-23.1222248,-3.41651487,0.00116321153,0.000179097158,4961.45117
439,23.1222248,3.41651487,0.0210448597,-0.000299893785,4992.07363
440,-27.6803455,0.0895657167,0.000363510277,-2.82378574e-06,4729.86991
441,27.6803455,-0.0895657167,0.0218292326,-0.000118561715,5005.72621
442,11.2651997,-2.47638083,0.0190799739,-0.000178808914,5595.21619
443,-11.2651997,2.47638083,0.00312519795,5.52526653e-05,5596.33618
444,-11.2648048,-2.48291993,0.00312827318,-5.50772929e-05,5617.56087
445,11.2681046,2.48244667,0.0190772768,-6.86382336e-05,5613.97205
446,13.1518269,-2.31862164,0.0193729009,-0.000148185485,4843.84982
447,-13.1518269,2.31862164,0.00283231516,2.46238724e-05,4844.86876
448,13.1577692,2.34401751,0.0193706844,-9.98009782e-05,4871.75795
449,-13.1577692,-2.34401751,0.00283440179,-2.38324865e-05,4872.77713
450,28.5278645,-1.61162221,0.021975683,-3.95565548e-05,5002.87061
451,-28.5278645,1.61162221,0.000227267112,-3.49689981e-05,4592.69834
452,15.1253901,-2.314677,0.0196804758,-8.45039685e-05,4755.77197
453,-15.1253901,2.314677,0.00252475776,-3.92691254e-05,4757.33615
454,15.1478519,2.33569646,0.0196832139,-0.000164334109,4774.22238
455,-15.1478519,-2.33569646,0.00252188742,4.10367356e-05,4775.84466
456,17.0999546,-2.2828815,0.0200086925,-4.09337445e-05,4865.18464
457,-17.0999546,2.2828815,0.00219645794,-8.33172307e-05,4869.37186
458,17.1457043,2.33225822,0.020016076,-0.000208795391,4878.25907
459,-17.1457043,-2.33225822,0.00218894565,8.6104912e-05,4882.49574
460,19.0975075,-2.27828002,0.0203495137,-1.82771473e-05,4956.56606
461,-19.0975075,2.27828002,0.00185531878,-0.000106823922,4966.35303
462,-19.1429729,-2.32900906,0.00184755342,0.000109747809,4970.62507
463,19.1429729,2.32900906,0.0203571711,-0.000231460494,4961.04827
464,21.1142292,-2.28860044,0.0206968654,-8.20387049e-06,4994.97468
465,-21.1142292,2.28860044,0.00150714582,-0.000117929972,5013.76416
466,21.1425591,2.3362298,0.0207016207,-0.00024118046,4996.07743
467,-21.1425591,-2.3362298,0.00150235579,0.000120585071,5014.07889
468,23.0925903,-2.53802943,0.0210386533,7.7474906e-06,5002.25944
469,-23.0925903,2.53802943,0.00116495206,-0.000133553302,5019.89396
470,23.1017876,2.53687739,0.0210400224,-0.000254474959,5002.60278
471,-23.1017876,-2.53687739,0.00116339175,0.000133639536,5020.54875
472,28.5424137,-2.26900697,0.0219783615,-5.47145964e-06,5001.98779
473,-28.5424137,2.26900697,0.000226540462,-5.07564255e-05,4644.33906
474,27.7249374,-1.98148775,0.0218373258,-2.03873187e-05,5003.00398
475,-27.7249374,1.98148775,0.000360748061,-6.37308185e-05,4794.49016
476,-27.109684,1.06508052,0.000460903393,-3.98575721e-05,4850.663
477,27.109684,-1.06508052,0.0217309222,-6.79284421e-05,5006.03735
478,12.1137476,-1.96979988,0.0192734208,-0.000173137843,4376.1947
479,-12.1136885,1.96979129,0.00293173105,4.9597169e-05,4376.43445
480,-12.1183577,-1.9821595,0.00293396856,-4.97892361e-05,4404.07548
481,12.1200848,1.98190963,0.0192712955,-7.39326788e-05,4403.32357
482,14.1212187,-1.92549515,0.0195419658,-0.000119644981,4389.41593
483,-14.1212187,1.92549515,0.00266323145,-3.98521615e-06,4390.27751
484,14.1367006,1.95022738,0.0195423234,-0.000128496453,4418.3798
485,-14.1367006,-1.95022738,0.00266276463,4.9946234e-06,4419.2463
486,16.0472527,-1.90010762,0.0198390558,-7.38789822e-05,4640.11475
487,-16.0472527,1.90010762,0.00236609811,-5.00203168e-05,4643.50936
488,16.13797,1.94148445,0.0198528934,-0.000176660906,4679.20076
489,-16.13797,-1.94148445,0.00235214713,5.35595063e-05,4682.70158
490,18.0500584,-1.88866699,0.0201712772,-4.5277553e-05,4863.21143
491,-18.0500584,1.88866699,0.00203358009,-7.91716884e-05,4873.08455
492,18.1387863,1.93903184,0.0201859083,-0.000204931799,4881.61979
493,-18.1387863,-1.93903184,0.00201883074,8.25121606e-05,4891.40397
494,20.0557728,-1.88662016,0.0205139201,-3.19776409e-05,4969.88281
495,-20.0557728,1.88662016,0.00169009215,-9.33048068e-05,4992.24276
496,-20.1378899,-1.93830502,0.0016760584,9.64280989e-05,4997.60693
497,20.1378899,1.93830502,0.0205278397,-0.000217891444,4976.07308
498,22.1666832,-1.96692777,0.0208780076,-2.26431748e-05,5004.27987
499,-22.1666832,1.96692777,0.00132426573,-0.000103251739,5041.81152
500,22.172739,1.98197889,0.0208788663,-0.000224975942,5005.13208
501,-22.172739,-1.98197889,0.00132330961,0.00010419327,5042.73145
502,24.0365982,-2.07025743,0.0212010089,-1.59797801e-05,5007.13477
503,-24.0365982,2.07025743,0.00099895196,-0.000107625419,5048.21541
504,24.0778046,2.0342443,0.0212079156,-0.000228872348,5007.73136
505,-24.0778046,-2.0342443,0.000991535489,0.000105789899,5050.62703
506,-26.5773411,0.143607333,0.000550350233,-5.67056986e-06,4923.91756
507,26.5773411,-0.143607333,0.0216388814,-0.000115794646,5008.38257
508,11.1931572,-1.50800526,0.0192579087,-0.000170557279,3515.86137
509,-11.1910839,1.50764132,0.00294718123,4.69064362e-05,3513.44828
510,-11.1939144,-1.49643683,0.0029466725,-4.73864056e-05,3528.81458
511,11.2012396,1.4953233,0.0192589462,-7.62160198e-05,3528.7984
512,13.4329252,-1.45112467,0.0194768962,-0.000141281838,3895.04653
513,-13.4329252,1.45112467,0.00272824126,1.77046277e-05,3895.32817
514,13.4487257,1.47502601,0.0194764882,-0.000106178843,3924.23867
515,-13.4487257,-1.47502601,0.00272855954,-1.74096695e-05,3924.2832
516,15.3590069,-1.46483803,0.0197404027,-9.97369207e-05,4354.59941
517,-15.3590069,1.46483803,0.00246473961,-2.39935234e-05,4356.93809
518,15.4519424,1.46286416,0.0197541304,-0.00014962694,4387.09385
519,-15.4519424,-1.46286416,0.0024509225,2.63169386e-05,4389.71074
520,17.3723621,-1.3974297,0.0200604852,-7.26926664e-05,4734.15479
521,-17.3723621,1.3974297,0.00214437745,-5.13647101e-05,4743.20312
522,17.4564228,1.46115303,0.0200733915,-0.000177847891,4756.9665
523,-17.4564228,-1.46115303,0.00213137548,5.50161531e-05,4766.53018
524,19.3779259,-1.39410615,0.0203976836,-5.87709728e-05,4929.28271
525,-19.3779259,1.39410615,0.00180631073,-6.58571807e-05,4951.95381
526,-19.4587593,-1.45962954,0.00179282727,6.96315474e-05,4961.22422
527,19.4587593,1.45962954,0.0204110537,-0.000191733052,4937.73184
528,21.4627342,-1.39465761,0.0207558423,-5.29061253e-05,4998.86162
529,-21.4627342,1.39465761,0.0014460237,-7.23609774e-05,5044.34473
530,21.4658031,1.47163177,0.020756213,-0.000197874266,4999.57695
531,-21.4658031,-1.47163177,0.00144568575,7.65016739e-05,5044.24736
532,24.986166,-2.58660221,0.021365311,1.09834173e-05,5002.32625
