node_id,x_in,y_in,ux_in,uy_in,vm_psi
464,9.25702095,-2.533741,0.0109477136,0.000185915676,4896.81576
465,-9.25702095,2.533741,0.00354298111,-5.14148014e-05,4896.7238
466,9.21943951,2.55389428,0.0109404866,8.22324801e-05,4918.7998
467,-9.21943951,-2.55389428,0.00355023961,5.22741575e-05,4918.69824
468,11.2303219,-2.51804161,0.0112811932,0.000228281555,4922.22225
469,-11.2303219,2.51804161,0.0032095057,-9.38147859e-05,4922.21362
470,11.1507502,2.36078,0.0112686967,4.77539252e-05,4886.21491
471,-11.1507502,-2.36078,0.00322203734,8.67595736e-05,4886.18304
472,13.1448603,-2.33230901,0.0116093084,0.000241468995,4958.99163
473,-13.1448603,2.33230901,0.00288139959,-0.000107092652,4959.27079
474,13.1458635,2.34670663,0.0116093094,2.57291995e-05,4959.19859
475,-13.1458635,-2.34670663,0.00288142846,0.000108853936,4959.45333
476,28.5335941,-1.60868442,0.0142624388,0.000217510431,5000.09463
477,-28.5335941,1.60868442,0.000226206641,-3.45363442e-05,4587.16006
478,-15.136879,2.31734085,0.00253851456,-0.000116257128,4994.88456
479,15.136879,-2.31734085,0.0119521739,0.00025039367,4993.62674
480,15.1434956,2.34369087,0.0119532617,1.62722245e-05,4993.91413
481,-15.1434956,-2.34369087,0.00253745937,0.000118529126,4995.08098
482,17.1231651,-2.35994101,0.0122949546,0.000255870633,5003.45306
483,-17.1231651,2.35994101,0.00219563954,-0.000122257217,5006.86098
484,17.1360226,2.37513638,0.0122970911,1.14461081e-05,5003.36921
485,-17.1360226,-2.37513638,0.00219354592,0.000123858452,5006.65548
486,-4.76932287,-3.48350596,0.00449579349,2.53761191e-05,7991.0876
487,4.77009392,3.4826827,0.00999522954,0.000109219247,7988.61387
488,-4.53856325,-1.92900145,0.00411184877,-3.73729404e-06,3969.85347
489,4.53936768,1.92764711,0.0103792893,0.000138320625,3967.19893
490,28.544796,-2.2639389,0.0142643815,0.000251397811,5000.054
491,-28.544796,2.2639389,0.000226039469,-5.02676739e-05,4640.87988
492,27.725399,-1.94721854,0.0141231362,0.000235011074,5000.14369
493,-27.725399,1.94721854,0.00036035516,-6.20914143e-05,4788.65695
494,-27.1474533,1.00648308,0.000453879096,-3.67915054e-05,4837.32682
495,27.1474533,-1.00648308,0.0140234903,0.00018634666,5000.38859
496,-4.94758511,-0.979099333,0.00393064972,-1.49838161e-05,2344.4302
497,4.94792652,0.978555799,0.0105601838,0.000149511077,2343.04378
498,3.22032976,1.24506497,0.0104571162,1.9211062e-05,2903.82327
499,-3.21886539,-1.24798465,0.00403430406,0.000115773895,2908.59009
500,-8.22979546,2.04202437,0.00368623645,-1.06434736e-05,4485.46159
501,8.22979641,-2.04202366,0.0108044725,0.000145152677,4485.57206
502,-8.22894955,-2.0654726,0.00368863903,1.18143425e-05,4519.9764
503,8.22894955,2.06547165,0.0108020939,0.000122697122,4520.10124
504,10.2647114,-1.92445707,0.0111260628,0.000187914688,4680.75837
505,-10.2647114,1.92445707,0.00336465263,-5.34249448e-05,4680.65492
506,10.0914774,2.01802516,0.0110961469,7.98841502e-05,4693.33154
507,-10.0914774,-2.01802516,0.00339458999,5.46210504e-05,4693.22038
508,12.1055861,-2.00009346,0.011432169,0.000216882268,4876.69442
509,-12.1055861,2.00009346,0.00305855018,-8.24399758e-05,4876.76326
510,12.1292562,1.96159792,0.0114361662,5.21326729e-05,4879.43547
511,-12.1292562,-1.96159792,0.00305457879,8.23976006e-05,4879.50358
512,14.1231928,-1.93267179,0.0117770312,0.000227644792,4970.53996
513,-14.1231928,1.93267179,0.00271367701,-9.33366755e-05,4971.48592
514,14.130373,1.95678389,0.0117782056,3.91232061e-05,4971.69938
515,-14.130373,-1.95678389,0.00271252869,9.55182768e-05,4972.59155
516,-16.1191673,1.93876588,0.00236953166,-9.90692788e-05,5006.01725
517,16.1191673,-1.93876588,0.0121210851,0.00023306442,5002.56649
518,16.1291313,1.96252203,0.0121227559,3.37714009e-05,5002.54549
519,-16.1291313,-1.96252203,0.00236789347,0.000101163285,5005.83594
520,18.1188393,-2.04075408,0.0124664493,0.000239870744,5007.21362
521,-18.1188393,2.04075408,0.00202389597,-0.000106539839,5015.87646
522,18.1351738,2.03284717,0.0124691762,2.86892882e-05,5007.26717
523,-18.1351738,-2.03284717,0.00202120701,0.000106883686,5016.01652
524,-26.6538658,0.102064498,0.000536663923,-3.64232324e-06,4902.01326
525,26.6538658,-0.102064498,0.0139383823,0.000139549622,5000.62166
526,-5.40732336,-0.0402011089,0.00386158517,-9.38166124e-07,1723.07743
527,5.40744305,0.04008881,0.0106291687,0.000135462193,1722.72638
528,-7.19866896,1.52363479,0.00379300141,1.77711099e-05,3809.76139
529,7.19867802,-1.52361667,0.0106977243,0.000116744974,3809.79338
530,-7.20770645,-1.54116452,0.00379548548,-1.74857869e-05,3849.80343
531,7.20771265,1.54115295,0.0106952572,0.000152002511,3849.81645
532,9.16820049,-1.49204123,0.0109643694,0.000155746719,4297.22249
533,-9.16820049,1.49204135,0.00352635374,-2.12442701e-05,4297.11414
534,9.13181877,1.53466308,0.0109569188,0.00011217979,4322.04435
535,-9.13181877,-1.5346632,0.00353382109,2.23267125e-05,4321.92806
536,11.2111073,-1.55548394,0.0112852082,0.00018934808,4726.98991
537,-11.2111073,1.55548394,0.0032055208,-5.4874221e-05,4726.94165
538,11.4314966,1.48528194,0.011321377,7.9415091e-05,4754.39404
539,-11.4314966,-1.48528194,0.00316937338,5.50961995e-05,4754.34814
540,13.4274578,-1.4621141,0.0116576422,0.000201764284,4928.4377
541,-13.4274578,1.4621141,0.00283308397,-6.73758695e-05,4929.15342
542,13.4381971,1.47791791,0.0116594527,6.5405402e-05,4929.5417
543,-13.4381971,-1.47791791,0.00283129304,6.91639361e-05,4930.22695
544,-15.4285774,1.45838463,0.00248925923,-7.3305906e-05,4998.18955
545,15.4285774,-1.45838463,0.0120013831,0.000207496967,4994.91299
546,15.4417315,1.47823322,0.0120036146,5.95160745e-05,4995.05664
547,-15.4417315,-1.47823322,0.00248705014,7.52306951e-05,4998.2209
548,18.9827309,-2.59311795,0.0126159843,0.000268700009,5002.31624
549,-18.9827309,2.59311795,0.00187454757,-0.000135980619,5007.02271
550,17.429636,-1.50390577,0.012346969,0.000211803039,5009.96621
551,-17.429636,1.50390577,0.00214336975,-7.80389018e-05,5019.31523
552,17.4430656,1.5049051,0.0123492274,5.62651112e-05,5009.93047
553,-17.4430656,-1.5049051,0.00214114296,7.88833349e-05,5019.12656
554,19.0259914,2.56048536,0.0126233064,1.18082892e-06,5002.45435
555,-19.0259914,-2.56048536,0.00186723168,0.000135013353,5007.7124
556,26.6087093,-1.90839136,0.0139306467,0.000232999257,5000.31803
557,-26.6087093,1.90839136,0.000550201803,-8.00733396e-05,4945.15226
558,17.0753479,0.63103199,0.0122851208,0.000101514292,5011.47663
559,-17.0753479,-0.63103199,0.00220518792,3.32113232e-05,5022.09396
560,17.07304,-0.627879322,0.0122847473,0.000166430706,5011.51388
561,-17.07304,0.627879322,0.00220554648,-3.22390624e-05,5022.20578
562,15.082695,0.628375947,0.0119410381,0.000102684382,4982.82303
563,-15.082695,-0.628375947,0.00254963106,3.18881066e-05,4986.22049
564,-15.0810947,0.609193802,0.00254988787,-3.00153461e-05,4986.24533
565,15.0810947,-0.609193802,0.0119407717,0.000164383731,4982.80169
566,13.0739813,0.628271997,0.011597544,0.000105898667,4871.06376
567,-13.0739813,-0.628271997,0.00289321016,2.86133672e-05,4871.71729
568,13.0688448,-0.615530908,0.0115966685,0.000161536867,4868.94838
569,-13.0688448,0.615530908,0.00289407792,-2.70874498e-05,4869.61014
570,11.0535269,0.631793737,0.0112639805,0.000113440939,4567.23249
