epoch,loss,seconds
110,0.10196576,1004.4
111,0.10377963,1013.5
112,0.10319233,1022.6
113,0.10408406,1031.7
114,0.10435586,1040.8
115,0.10030085,1050.0
116,0.10431710,1059.1
117,0.10370229,1068.2
118,0.10371385,1077.3
119,0.10466058,1086.4
120,0.10140627,1095.6
121,0.10131653,1104.7
122,0.10119968,1113.8
123,0.10149098,1122.9
124,0.10179536,1132.0
125,0.09916881,1141.1
126,0.10099977,1150.2
127,0.10095580,1159.3
128,0.10048601,1168.5
129,0.09972144,1177.6
130,0.09987293,1186.7
131,0.09932447,1195.8
132,0.09787504,1204.9
133,0.09802793,1214.0
134,0.09723523,1223.1
135,0.09698871,1232.3
136,0.09855968,1241.4
137,0.09935359,1250.5
138,0.09904098,1259.6
139,0.09892142,1268.7
140,0.09726746,1277.8
141,0.09596786,1286.9
142,0.09932069,1296.0
143,0.09563367,1305.1
144,0.09695162,1314.2
145,0.09702567,1323.4
146,0.09972547,1332.4
147,0.09585604,1341.5
148,0.09659737,1350.6
149,0.09508505,1359.8
150,0.09468755,1368.9
151,0.09611865,1378.0
152,0.09543563,1387.1
153,0.09568805,1396.3
154,0.09369338,1405.4
155,0.09490028,1414.5
156,0.09508767,1423.6
157,0.09608566,1432.8
158,0.09321078,1441.9
159,0.09390599,1451.0
160,0.09420638,1460.1
161,0.09389138,4845.9
162,0.09262338,4855.1
163,0.09394730,4864.2
164,0.09329303,4873.3
165,0.09407932,4882.6
166,0.09275389,4891.8
167,0.09223701,4901.0
168,0.09136458,4910.2
169,0.09348993,4919.4
170,0.09161480,4928.5
171,0.09079562,4937.6
172,0.09019737,4946.8
173,0.09004183,4955.9
174,0.09183619,4965.0
175,0.09073192,4974.2
176,0.08958803,4983.3
177,0.08982594,4992.5
178,0.09141451,5001.6
179,0.08980095,5010.7
180,0.08974510,5019.8
181,0.08816342,5028.9
182,0.08958690,5038.1
183,0.08764107,5047.3
184,0.09191578,5056.4
185,0.09238912,5065.5
186,0.09107536,5074.6
187,0.09192105,5083.7
188,0.09127155,5092.8
189,0.08699234,5101.9
190,0.08742413,5111.1
191,0.08805242,5120.2
192,0.08682251,5129.3
193,0.08552750,5138.5
194,0.08408923,5147.6
195,0.08345156,5156.8
196,0.08489636,5165.9
197,0.08176167,5175.0
198,0.08368848,5184.2
199,0.08067362,5193.2
200,0.07985788,5202.4
201,0.08143250,5211.5
202,0.08298571,5220.6
203,0.08157134,5229.7
204,0.08091230,5238.8
205,0.07980108,5247.9
206,0.08002023,5257.0
207,0.07700815,5266.1
208,0.07802620,5275.2
209,0.07944962,5284.3
210,0.07672520,5293.4
211,0.07752892,5302.5
212,0.07818540,5311.6
213,0.07723815,5320.7
214,0.07447552,5329.8
215,0.07340959,5338.9
216,0.07514835,5348.0
217,0.07322768,5357.1
218,0.07193170,5366.2
219,0.07383839,5375.3
220,0.07105457,5384.4
221,0.07110226,5393.6
222,0.07103640,5402.7
223,0.07018444,5411.8
224,0.07076404,5420.9
225,0.07135838,5430.0
226,0.07033990,5439.1
227,0.06952819,5448.2
228,0.06873550,5457.3
229,0.06804605,5466.4
230,0.06798081,5475.5
231,0.06933184,5484.7
232,0.06951871,5493.7
233,0.06735981,5502.8
234,0.06717292,5511.9
235,0.06558425,5521.1
236,0.06658049,5530.2
237,0.06754727,5539.3
238,0.06574563,5548.4
239,0.06366594,5557.5
240,0.06425163,5566.6
241,0.06351921,5575.7
242,0.06463532,5584.8
243,0.06376426,5593.9
244,0.06252210,5603.0
245,0.06201713,5612.1
246,0.06152537,5621.3
247,0.06134079,5630.4
248,0.06107054,5639.5
249,0.05975269,5648.6
250,0.06063892,5657.8
251,0.06069439,5666.9
252,0.05949926,5676.0
253,0.05834365,5685.2
254,0.05801976,5694.3
255,0.05940910,5703.4
256,0.05875897,5712.5
257,0.05778538,5721.6
258,0.05668211,5730.8
259,0.05620314,5739.9
260,0.05573537,5749.1
261,0.05701748,5758.2
262,0.05514672,5767.3
263,0.05504713,5776.4
264,0.05555852,5785.6
265,0.05454364,5794.6
266,0.05370922,5803.8
267,0.05408748,5812.9
268,0.05397087,5822.0
269,0.05278130,5831.1
270,0.05423007,5840.2
271,0.05270147,5849.4
272,0.05281958,5858.5
273,0.05230380,5867.6
274,0.05293780,5876.7
275,0.05116807,5885.9
276,0.05199988,5895.0
277,0.05043067,5904.1
278,0.05247167,5913.2
279,0.05083659,5922.3
280,0.04997461,5931.4
281,0.05114490,5940.5
282,0.05047617,5949.6
283,0.04995807,5958.7
284,0.04960569,5967.9
285,0.05018604,5977.0
286,0.04957561,5986.1
287,0.05034869,5995.2
288,0.04823329,6004.3
289,0.04949056,6013.4
290,0.04795568,6022.5
291,0.04832437,6031.7
292,0.04856327,6040.8
293,0.04803649,6049.9
294,0.04809813,6059.0
295,0.04798130,6068.1
296,0.04664393,6077.2
297,0.04716443,6086.3
298,0.04719726,6095.4
299,0.04590832,6104.5
300,0.04732438,6113.7
301,0.04638640,6122.8
302,0.04748479,6131.8
303,0.04683891,6140.9
304,0.04564614,6150.0
305,0.04559842,6159.1
306,0.04559929,6168.3
307,0.04495022,6177.3
308,0.04663764,6186.5
309,0.04517319,6195.6
310,0.04597344,6204.7
311,0.04417891,6213.8
312,0.04331576,6222.9
313,0.04476327,6232.0
314,0.04459355,6241.1
315,0.04266712,6250.2
316,0.04323683,6259.3
317,0.04210300,6268.4
318,0.04661902,6277.5
319,0.04267068,6286.6
320,0.04197205,6295.7
321,0.04127319,6304.9
322,0.04398067,6314.0
323,0.04233763,6323.1
324,0.04201624,6332.1
325,0.04315609,6341.3
326,0.04039514,6350.3
327,0.04039363,6359.5
328,0.04100763,6368.6
329,0.04138779,6377.7
330,0.04261855,6386.8
331,0.03965354,6395.9
332,0.03949688,6405.0
333,0.03925757,6414.1
334,0.04017743,6423.2
335,0.04004756,6432.3
336,0.03978964,6441.4
337,0.03916664,6450.5
338,0.03948963,6459.6
339,0.03952072,6468.7
340,0.04074008,6477.8
341,0.03839789,6486.9
342,0.03772519,6496.0
343,0.03927361,6505.1
344,0.03689386,6514.2
345,0.03744136,6523.4
346,0.04123170,6532.5
347,0.03833334,6541.5
348,0.03776587,6550.6
349,0.03787032,6559.7
350,0.03808974,6568.8
351,0.03563417,6577.9
352,0.03676200,6587.0
353,0.03587505,6596.1
354,0.03659384,6605.2
355,0.03760687,6614.3
356,0.03662415,6623.4
357,0.03716981,6632.5
358,0.03513495,6641.6
359,0.03488730,6650.7
360,0.03792820,6659.8
361,0.03562363,6668.9
362,0.03636647,6678.0
363,0.03873276,6687.1
364,0.03451597,6696.2
365,0.03582828,6705.3
366,0.03459713,6714.5
367,0.03408597,6723.5
368,0.03355165,6732.7
369,0.03650700,6741.8
370,0.03406896,6750.9
371,0.03445426,6760.0
372,0.03276887,6769.1
373,0.03317503,6778.2
374,0.03500683,6787.3
375,0.03371244,6796.4
376,0.03389346,6805.5
377,0.03341817,6814.6
378,0.03320055,6823.7
379,0.03370864,6832.8
380,0.03312034,6841.9
381,0.03264422,6851.0
382,0.03308645,6860.1
383,0.03755454,6869.2
384,0.03254180,6878.3
385,0.03227313,6887.4
386,0.03183089,6896.6
387,0.03174464,6905.8
388,0.03106574,6914.9
389,0.03063108,6924.1
390,0.03197222,6933.2
391,0.03240345,6942.3
392,0.03102758,6951.4
393,0.03649840,6960.5
394,0.03030424,6969.6
395,0.03056785,6978.8
396,0.03061012,6987.9
397,0.03169152,6997.0
398,0.03157303,7006.0
399,0.02955379,7015.2
400,0.03024972,7024.3
401,0.03005206,7033.4
402,0.03061439,7042.5
403,0.02999877,7051.6
404,0.02959174,7060.7
405,0.02997892,7069.8
406,0.02866299,7078.9
407,0.02881852,7088.0
408,0.02895056,7097.1
409,0.02833472,7106.2
410,0.02990237,7115.4
411,0.02995971,7124.5
412,0.02831637,7133.6
413,0.02753570,7142.7
414,0.02866578,7151.8
415,0.02914727,7160.9
416,0.02894906,7170.1
417,0.02773686,7179.1
418,0.02786531,7188.2
419,0.03125684,7197.4
420,0.02773517,7206.5
421,0.02788357,7215.6
422,0.02898733,7224.7
423,0.03055904,7233.8
424,0.02646939,7242.9
425,0.02833506,7252.1
426,0.02630797,7261.1
427,0.02895766,7270.3
428,0.02928293,7279.4
429,0.02862403,7288.5
430,0.02695211,7297.6
431,0.02757309,7306.7
432,0.02819770,7315.8
433,0.02673941,7324.9
434,0.02542471,7334.0
435,0.02634609,7343.1
436,0.02584800,7352.2
437,0.02531631,7361.3
438,0.02611179,7370.4
439,0.03139432,7379.6
440,0.02558322,7388.7
441,0.02644598,7397.8
442,0.02744266,7406.9
443,0.02595613,7416.0
444,0.02653522,7425.1
445,0.02615885,7434.2
446,0.02739900,7443.3
447,0.02746978,7452.4
448,0.02448055,7461.5
449,0.02570826,7470.7
450,0.02630564,7479.8
451,0.02523767,7488.9
452,0.02945194,7497.9
453,0.02586861,7507.1
454,0.02479075,7516.2
455,0.02436883,7525.3
456,0.02596327,7534.4
457,0.02547905,7543.5
458,0.02506136,7552.6
459,0.02478350,7561.7
460,0.02373833,7570.8
461,0.02391684,7579.9
462,0.02377507,7589.0
463,0.02473023,7598.1
464,0.02717146,7607.2
465,0.02470523,7616.3
466,0.02489611,7625.4
467,0.02429375,7634.5
468,0.02359456,7643.6
469,0.02555859,7652.7
470,0.02546696,7661.9
471,0.02408475,7671.0
472,0.02439709,7680.0
473,0.02343262,7689.1
474,0.02276282,7698.2
475,0.02368525,7707.4
476,0.02254935,7716.5
477,0.02580796,7725.6
478,0.02422553,7734.7
479,0.02358076,7743.8
480,0.02283385,7752.9
481,0.02456349,7762.0
482,0.02432790,7771.1
483,0.02406537,7780.2
484,0.02186869,7789.3
485,0.02373555,7798.4
486,0.02517562,7807.5
487,0.02230713,7816.7
488,0.02197423,7825.7
489,0.02293997,7834.8
490,0.02422353,7843.9
491,0.02275242,7853.1
492,0.02227851,7862.1
493,0.02375528,7871.2
494,0.02420318,7880.3
495,0.02157098,7889.5
496,0.02124137,7898.6
497,0.02183731,7907.7
498,0.02279322,7916.8
499,0.02151986,7926.0
500,0.02207947,7935.1
501,0.02122516,7944.3
502,0.02047390,7953.4
503,0.02234198,7962.5
504,0.02094625,7971.6
505,0.02272420,7980.8
506,0.01972121,7989.9
507,0.02114554,7999.0
508,0.02098837,8008.1
509,0.01997055,8017.2
510,0.02008018,8026.3
511,0.02027175,8035.4
512,0.02127108,8044.5
513,0.01929472,8053.6
514,0.02168547,8062.7
515,0.02161488,8071.9
516,0.01929894,8080.9
517,0.02080098,8090.0
518,0.01960473,8099.1
519,0.02050748,8108.2
520,0.01961958,8117.3
521,0.01863407,8126.5
522,0.01911843,8135.6
523,0.02025996,8144.7
524,0.02035436,8153.8
525,0.01941306,8162.9
526,0.01885850,8172.0
527,0.01850683,8181.1
528,0.02004940,8190.2
529,0.01841330,8199.3
530,0.02010064,8208.5
531,0.01869302,8217.6
532,0.01873100,8226.7
533,0.01893620,8235.8
534,0.01912339,8244.9
535,0.01911662,8254.0
536,0.01755964,8263.1
537,0.01788286,8272.3
538,0.01784545,8281.4
539,0.01801746,8290.5
540,0.01864256,8299.5
541,0.01697771,8308.6
542,0.01755011,8317.8
543,0.01681720,8326.9
544,0.01679561,8336.0
545,0.01842694,8345.1
546,0.01773534,8354.2
547,0.01723870,8363.4
548,0.01708381,8372.5
549,0.01802186,8381.6
550,0.01721081,8390.7
551,0.01697988,8399.8
552,0.02033342,8408.9
553,0.01733887,8418.0
554,0.01757952,8427.0
555,0.01674629,8436.2
556,0.01777991,8445.3
557,0.01629289,8454.4
558,0.01752914,8463.5
559,0.01713479,8472.6
560,0.01655544,8481.7
561,0.01708480,8490.8
562,0.01609605,8499.9
563,0.01609331,8509.1
564,0.01856756,8518.2
565,0.01716199,8527.3
566,0.01758227,8536.4
567,0.01759647,8545.5
568,0.01569911,8554.6
569,0.01569413,8563.7
570,0.01576137,8572.8
571,0.01606644,8582.0
572,0.01547479,8591.1
573,0.01483346,8600.2
574,0.01638074,8609.3
575,0.01603924,8618.5
576,0.01586504,8627.6
577,0.01494489,8636.7
578,0.01585568,8645.8
579,0.01464830,8654.9
580,0.01508242,8664.0
581,0.01424687,8673.1
582,0.01484201,8682.2
583,0.01481665,8691.3
584,0.01558534,8700.5
585,0.01481998,8709.6
586,0.01491660,8718.6
587,0.01450361,8727.7
588,0.01474285,8736.8
589,0.01583993,8745.9
590,0.01458678,8755.0
591,0.01512782,8764.1
592,0.01481011,8773.3
593,0.01507817,8782.4
594,0.01448583,8791.5
595,0.01399954,8800.6
596,0.01408411,8809.7
597,0.01743000,8818.8
598,0.01454977,8827.9
599,0.01469254,8837.0
600,0.01446426,8846.1
601,0.01360367,8855.2
602,0.01376944,8864.4
603,0.01530408,8873.4
604,0.01589886,8882.6
605,0.01411416,8891.7
606,0.01332745,8900.8
607,0.01520661,8909.9
608,0.01455278,8919.0
609,0.01618183,8928.1
610,0.01408250,8937.2
611,0.01414115,8946.3
612,0.01606481,8955.4
613,0.01438756,8964.5
614,0.01287177,8973.6
615,0.01382947,8982.7
616,0.01279762,8991.8
617,0.01309647,9001.0
618,0.01377508,9010.1
619,0.01343137,9019.2
620,0.01277794,9028.2
621,0.01358436,9037.4
622,0.01445543,9046.5
623,0.01338311,9055.6
624,0.01305274,9064.7
625,0.01442152,9073.8
626,0.01215142,9082.9
627,0.01377917,9092.0
628,0.01325788,9101.1
629,0.01267485,9110.3
630,0.01216543,9119.4
631,0.01346697,9128.4
632,0.01299625,9137.5
633,0.01299042,9146.6
634,0.01279175,9155.7
635,0.01233958,9164.8
636,0.01250591,9173.9
637,0.01217028,9183.0
638,0.01133866,9192.1
639,0.01181974,9201.2
640,0.01155964,9210.3
641,0.01170850,9219.4
642,0.01238975,9228.6
643,0.01167876,9237.6
644,0.01149999,9246.7
645,0.01227062,9255.8
646,0.01239349,9264.9
647,0.01134448,9274.0
648,0.01233538,9283.1
649,0.01187854,9292.2
650,0.01111498,9301.3
651,0.01277832,9310.4
652,0.01190196,9319.5
653,0.01194986,9328.6
654,0.01163823,9337.7
655,0.01200170,9346.8
656,0.01230834,9355.9
657,0.01213859,9365.0
658,0.01257689,9374.1
659,0.01185493,9383.2
660,0.01121009,9392.3
661,0.01202518,9401.4
662,0.01070869,9410.5
663,0.01028864,9419.6
664,0.01204570,9428.8
665,0.01048757,9437.9
666,0.01119919,9447.0
667,0.01207061,9456.1
668,0.01048787,9465.2
669,0.01196245,9474.3
670,0.01023932,9483.4
671,0.01172705,9492.6
672,0.01205604,9501.6
673,0.01120637,9510.7
674,0.01020913,9519.8
675,0.01047467,9529.0
676,0.01052148,9538.1
677,0.01018829,9547.2
678,0.01053609,9556.3
679,0.01041430,9565.4
680,0.01182265,9574.5
681,0.01061442,9583.6
682,0.01070816,9592.7
683,0.01051155,9601.9
684,0.00935256,9611.0
685,0.01142806,9620.1
686,0.01060665,9629.2
687,0.00986367,9638.3
688,0.00996866,9647.3
689,0.01032078,9656.4
690,0.00947882,9665.5
691,0.01053413,9674.7
692,0.00984834,9683.8
693,0.01046412,9692.9
694,0.00964171,9701.9
695,0.01015236,9711.0
696,0.00960452,9720.1
697,0.00932236,9729.2
698,0.00988438,9738.3
699,0.01089017,9747.4
700,0.00994848,9756.5
701,0.01029177,9765.6
702,0.00947495,9774.7
703,0.00900310,9783.8
704,0.00979636,9793.0
705,0.01033777,9802.1
706,0.00993929,9811.1
707,0.01019347,9820.2
708,0.00925220,9829.4
709,0.01095466,9838.5
710,0.00998538,9847.6
711,0.00969815,9856.7
712,0.01103804,9865.8
713,0.00923333,9874.9
714,0.01049077,9884.0
715,0.01003823,9893.0
716,0.00918224,9902.2
717,0.00895906,9911.3
718,0.00926799,9920.4
719,0.00992607,9929.5
720,0.00936828,9938.6
721,0.00868525,9947.7
722,0.00871644,9956.8
723,0.01143920,9965.9
724,0.00912083,9975.1
725,0.00857653,9984.2
726,0.00847661,9993.3
727,0.00956095,10002.4
728,0.01077114,10011.5
729,0.00930877,10020.6
730,0.01016862,10029.7
731,0.00962505,10038.8
732,0.00921807,10047.9
733,0.00866296,10057.0
734,0.01083949,10066.1
735,0.00906147,10075.2
736,0.00787281,10084.3
737,0.00766257,10093.5
738,0.01007275,10102.6
739,0.00881663,10111.7
740,0.00878891,10120.8
741,0.00818477,10129.9
742,0.00777634,10139.0
743,0.00931575,10148.1
744,0.00840502,10157.2
745,0.00819735,10166.4
746,0.00922481,10175.4
747,0.00811622,10184.5
748,0.00825926,10193.6
749,0.00782385,10202.7
750,0.00889563,10211.8
751,0.00893995,10221.0
752,0.00797709,10230.1
753,0.00881206,10239.3
754,0.00933080,10248.3
755,0.00741967,10257.4
756,0.00862063,10266.6
757,0.00844833,10275.7
758,0.00856866,10284.8
759,0.01354642,10293.9
760,0.00863602,10302.9
761,0.00838659,10312.1
762,0.00819503,10321.2
763,0.00943558,10330.2
764,0.00879904,10339.3
765,0.00840082,10348.4
766,0.00889215,10357.6
767,0.00735667,10366.7
768,0.00865034,10375.8
769,0.00718645,10384.9
770,0.00698027,10394.0
771,0.00882829,10403.2
772,0.00738354,10412.2
773,0.00861139,10421.3
774,0.00742470,10430.5
775,0.00674238,10439.5
776,0.00776291,10448.7
777,0.00783661,10457.8
778,0.00710218,10466.9
779,0.00827762,10476.0
780,0.00795736,10485.0
781,0.00768122,10494.1
782,0.00777478,10503.3
783,0.00849270,10512.4
784,0.00852775,10521.5
785,0.00765392,10530.6
786,0.00770574,10539.7
787,0.00806257,10548.7
788,0.00857204,10557.8
789,0.00706898,10566.9
790,0.00720767,10576.1
791,0.00745356,10585.2
792,0.00719312,10594.3
793,0.00803008,10603.4
794,0.00745449,10612.5
795,0.00837162,10621.6
796,0.00806580,10630.7
797,0.00704669,10639.8
798,0.00834486,10648.9
799,0.00695012,10658.0
800,0.00986943,10667.1
801,0.00714531,10676.2
802,0.00646451,10685.3
803,0.00639343,10694.4
804,0.00868886,10703.6
805,0.01008871,10712.7
806,0.00649478,10721.8
807,0.00724602,10730.9
808,0.00637254,10740.0
809,0.00708806,10749.2
810,0.00797695,10758.2
811,0.00643127,10767.4
812,0.00889854,10776.5
813,0.00676786,10785.6
814,0.00759936,10794.7
815,0.00689983,10803.8
816,0.00689636,10812.9
817,0.00636658,10822.0
818,0.00643629,10831.1
819,0.00615272,10840.2
820,0.00703480,10849.3
821,0.00773285,10858.5
822,0.00657216,10867.5
823,0.00666608,10876.6
824,0.00795777,10885.7
825,0.00720561,10894.9
826,0.00678780,10903.9
827,0.00610224,10913.0
828,0.00705086,10922.1
829,0.00684124,10931.3
830,0.00725348,10940.3
831,0.00668813,10949.4
832,0.00624392,10958.5
833,0.00697879,10967.6
834,0.00664571,10976.7
835,0.00715892,10985.8
836,0.00671915,10994.9
837,0.00719678,11004.1
838,0.00590304,11013.2
839,0.00609396,11022.3
840,0.00593374,11031.4
841,0.00585643,11040.5
842,0.00608873,11049.6
843,0.00690376,11058.7
844,0.00660732,11067.8
845,0.00631686,11077.0
846,0.00686876,11086.0
847,0.00741325,11095.1
848,0.00697925,11104.2
849,0.00603870,11113.3
850,0.00616274,11122.4
851,0.00737850,11131.5
852,0.00623780,11140.6
853,0.00708145,11149.7
854,0.00613211,11158.8
855,0.00593021,11167.9
856,0.00658422,11177.0
857,0.00694235,11186.1
858,0.00587183,11195.2
859,0.00723826,11204.3
860,0.00684195,11213.4
861,0.00606848,11222.5
862,0.00627590,11231.6
863,0.00562401,11240.7
864,0.00574438,11249.8
865,0.00726030,11258.9
866,0.00593085,11268.0
867,0.00687728,11277.1
868,0.00560095,11286.2
869,0.00589371,11295.4
870,0.00585431,11304.5
871,0.00681676,11313.6
872,0.00534344,11322.7
873,0.00667646,11331.8
874,0.00657952,11340.9
875,0.00506390,11350.0
876,0.00642485,11359.1
877,0.00652806,11368.2
878,0.00605299,11377.3
879,0.00561331,11386.4
880,0.00529188,11395.5
881,0.00760003,11404.6
882,0.00604274,11413.7
883,0.00647642,11422.8
884,0.00558143,11431.9
885,0.00541671,11441.0
886,0.00558562,11450.1
887,0.00591039,11459.2
888,0.00508967,11468.4
889,0.00508298,11477.4
890,0.00709439,11486.5
891,0.00665638,11495.6
892,0.00607673,11504.8
893,0.00579342,11513.8
894,0.00504514,11522.9
895,0.00585359,11532.1
896,0.00576694,11541.2
897,0.00538081,11550.3
898,0.00529694,11559.4
899,0.00644604,11568.4
900,0.00578924,11577.5
901,0.00543867,11586.7
902,0.00537305,11595.8
903,0.00636128,11604.9
904,0.00482728,11613.9
905,0.00575151,11623.1
906,0.00499534,11632.2
907,0.00485878,11641.3
908,0.00551179,11650.4
909,0.00639369,11659.5
910,0.00594704,11668.6
911,0.00581225,11677.7
912,0.00645406,11686.8
913,0.00767343,11695.9
914,0.00576176,11705.0
915,0.00660634,11714.1
916,0.00561198,11723.2
917,0.00646306,11732.3
918,0.00733314,11741.4
919,0.01019518,11750.5
920,0.00502670,11759.5
921,0.00497634,11768.6
922,0.00503671,11777.8
923,0.00542179,11786.8
924,0.00530129,11795.9
925,0.00588515,11805.0
926,0.00553990,11814.1
927,0.00690112,11823.2
928,0.00618197,11832.3
929,0.00510190,11841.4
930,0.00628918,11850.6
931,0.00539123,11859.6
932,0.00494409,11868.7
933,0.00628884,11877.8
934,0.00548121,11886.9
935,0.00494856,11896.0
936,0.00502054,11905.1
937,0.00566502,11914.2
938,0.00554890,11923.3
939,0.00513044,11932.4
940,0.00614586,11941.5
941,0.00502910,11950.6
942,0.00475177,11959.7
943,0.00454574,11968.8
944,0.00544584,11977.9
945,0.00491482,11987.0
946,0.00529974,11996.2
947,0.00532728,12005.3
948,0.00485459,12014.4
949,0.00517930,12023.5
950,0.00505964,12032.6
951,0.00497083,12041.7
952,0.00489976,12050.8
953,0.00460042,12059.8
954,0.00624051,12069.0
955,0.00447196,12078.1
956,0.00526613,12087.2
957,0.00585040,12096.3
958,0.00551378,12105.4
959,0.00546357,12114.5
960,0.00453371,12123.6
961,0.00445453,12132.7
962,0.00475950,12141.8
963,0.00461478,12151.0
964,0.00497944,12160.1
965,0.00494310,12169.1
966,0.00496511,12178.2
967,0.00495137,12187.4
968,0.00528563,12196.4
969,0.00510524,12205.5
970,0.00458953,12214.6
971,0.00523491,12223.7
972,0.00550916,12232.8
973,0.00474771,12241.9
974,0.00464781,12251.0
975,0.00413663,12260.1
976,0.00466935,12269.3
977,0.00493132,12278.3
978,0.00423051,12287.4
979,0.00500957,12296.6
980,0.00566795,12305.7
981,0.00458520,12314.8
982,0.00473530,12323.8
983,0.00453233,12332.9
984,0.00549655,12342.1
985,0.00497082,12351.1
986,0.00414077,12360.2
987,0.00427642,12369.3
988,0.00451989,12378.5
989,0.00433977,12387.5
990,0.00469501,12396.6
991,0.00437871,12405.7
992,0.00521271,12414.9
993,0.00410333,12424.0
994,0.00428400,12433.1
995,0.00528576,12442.2
996,0.00435153,12451.3
997,0.00474426,12460.4
998,0.00440086,12469.5
999,0.00444311,12478.6
1000,0.00485902,12487.7
1001,0.00445789,12496.9
1002,0.00539602,12506.0
1003,0.00473960,12515.1
1004,0.00410736,12524.2
1005,0.00477165,12533.3
1006,0.00400364,12542.4
1007,0.00439898,12551.5
1008,0.00431266,12560.6
1009,0.00407802,12569.7
1010,0.00398742,12578.8
1011,0.00476926,12587.9
1012,0.00468984,12597.0
1013,0.00428915,12606.2
1014,0.00479166,12615.3
1015,0.00446179,12624.4
1016,0.00432692,12633.5
1017,0.00467733,12642.6
1018,0.00488692,12651.7
1019,0.00454376,12660.8
1020,0.00467452,12669.9
1021,0.00396383,12679.0
1022,0.00472520,12688.2
1023,0.00440040,12697.3
1024,0.00394378,12706.4
1025,0.00501173,12715.5
1026,0.00467195,12724.6
1027,0.00450362,12733.7
1028,0.00375956,12742.9
1029,0.00412152,12752.1
1030,0.00387344,12761.1
1031,0.00552132,12770.2
1032,0.00458557,12779.3
1033,0.00388419,12788.5
1034,0.00460084,12797.6
1035,0.00518752,12806.6
1036,0.00443494,12815.8
1037,0.00384556,12824.9
1038,0.00389473,12834.0
1039,0.00425053,12843.1
1040,0.00374907,12852.2
1041,0.00502858,12861.3
1042,0.00387660,12870.4
1043,0.00526762,12879.4
1044,0.00392110,12888.5
1045,0.00373256,12897.7
1046,0.00389164,12906.8
1047,0.00455450,12915.9
1048,0.00411691,12925.0
1049,0.00390817,12934.1
1050,0.00390011,12943.2
1051,0.00387689,12952.3
1052,0.00399071,12961.4
1053,0.00494960,12970.5
1054,0.00364270,12979.6
1055,0.00373367,12988.7
1056,0.00461126,12997.8
1057,0.00386109,13006.9
1058,0.00451324,13016.0
1059,0.00427654,13025.2
1060,0.00390977,13034.2
1061,0.00403088,13043.3
1062,0.00395318,13052.5
1063,0.00401710,13061.6
1064,0.00354273,13070.6
1065,0.00382323,13079.8
1066,0.00453483,13088.9
1067,0.00354024,13098.0
1068,0.00411451,13107.1
1069,0.00369213,13116.2
1070,0.00460300,13125.3
1071,0.00431811,13134.4
1072,0.00399491,13143.5
1073,0.00401967,13152.6
1074,0.00390097,13161.7
1075,0.00412754,13170.9
1076,0.00323580,13180.0
1077,0.00329686,13189.1
